observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2019-08-18,14:50:36.000000000,Arijit Patra,2019-08-18T15:14:27.000000,2024-01-28T02:00:19.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/48546019/medium.jpg,▪︎Over a rotten bamboo. ,2,0,"Nutanchati,Quarter no 4/10 Pwd Roads Office Campus, Jogeshpally, Bankura, West Bengal 722101, India",23.2394447327,87.0538864136,Bankura,West Bengal,India,Stemonitidales,Stemonitidales,Not provided,Protozoa
2015-11-10,01:33:21.000000000,Abhisheka Krishnagopal,2019-09-06T20:05:56.000000,2019-09-06T20:16:16.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/50506777/medium.jpg,"",0,0,"Kodiyakadu, Tamil Nadu, India",10.3321452946,79.8424530029,Nagapattinam,Tamil Nadu,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2019-09-18,14:19:49.000000000,Suhel Quader,2019-09-19T15:18:07.000000,2019-09-19T15:18:21.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/51795820/medium.jpeg,Not Provided,0,0,"Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka, India",13.0706682205,77.5757827759,Bangalore,Karnataka,India,Reticularia,Reticularia,Not provided,Protozoa
2019-08-31,17:05:37.000000000,,2019-09-25T14:10:50.000000,2019-09-25T14:11:22.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/52393211/medium.jpeg,Found on a dead log of wood,0,0,"Ambarim, Goa 403523, India",15.5630502701,73.8820724487,North Goa,Goa,India,Badhamia,Badhamia,Not provided,Protozoa
2020-01-26,14:16:53.000000000,Vikram Singh,2020-01-27T11:03:24.000000,2020-01-28T02:23:57.000000,https://static.inaturalist.org/photos/60360541/medium.jpg,Not Provided,0,0,"Bari Khas, Himachal Pradesh, India",32.1262931824,76.5867996216,Kangra,Himachal Pradesh,India,Not provided,Mycetozoa,slime molds,Protozoa
2020-04-18,11:00:27.000000000,"",2020-05-02T23:57:12.000000,2023-09-13T20:04:14.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/70741474/medium.jpeg,Not Provided,3,1,"Popular Nagar, Warje",18.4841129804,73.7971863896,Pune,Maharashtra,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2020-05-16,12:38:46.000000000,Jinu Muraleedharan,2020-05-26T11:56:45.000000,2023-04-24T09:38:30.000000,https://static.inaturalist.org/photos/75136418/medium.jpg,Not Provided,1,0,"Rajmalai National Park, Ernakulam, Kerala, IN",10.19347,76.97730333,Idukki,Kerala,India,Ceratiomyxa fruticulosa fruticulosa,Ceratiomyxa fruticulosa fruticulosa,Not provided,Protozoa
2024-09-20,01:33:21.000000000,kiko ralte,2020-06-06T01:27:57.000000,2020-06-06T01:28:06.000000,https://static.inaturalist.org/photos/77079554/medium.jpg,Not Provided,0,0,Not Provided,23.4141786592,92.9272630066,Serchhip,Mizoram,India,Pretzel slime mold,Hemitrichia serpula,Pretzel slime mold,Protozoa
2012-02-15,23:27:00.000000000,"",2020-06-06T23:41:47.000000,2024-05-07T18:46:44.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/77249281/medium.jpg,Not Provided,0,0,"Kundannoor, Maradu, Ernakulam, Kerala, India",9.9520550006,76.3113842906,Ernakulam,Kerala,India,Stemonitis axifera,Stemonitis axifera,Not provided,Protozoa
2020-06-23,09:14:00.000000000,Anjali Manoj,2020-06-25T20:01:38.000000,2020-06-25T20:01:38.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/80820351/medium.jpg,"",0,0,"NMR Layout, MEG Layout, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",12.9932017745,77.6738921293,Bangalore,Karnataka,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2020-06-12,15:07:07.000000000,"",2020-06-28T00:15:54.000000,2021-07-19T13:03:40.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/81217026/medium.jpeg,Not Provided,0,0,"Popular Nagar, Warje",18.4841129804,73.7971863896,Pune,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2020-07-09,17:42:09.000000000,Gerin Prince,2020-07-09T18:22:21.000000,2020-11-19T01:30:59.000000,https://static.inaturalist.org/photos/83399954/medium.jpeg,Not Provided,1,0,"Peramangalam, Kerala, India",10.5686936122,76.1692203954,Thrissur,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2020-07-13,10:58:23.000000000,Aswathy Narayanan,2020-07-14T00:56:56.000000,2020-07-14T00:57:07.000000,https://static.inaturalist.org/photos/84234300/medium.jpeg,Not Provided,0,0,"Sri Ramapura Cross, Bengaluru, Karnataka 560064, India",13.0690358333,77.6125322222,Bangalore,Karnataka,India,False Puffball,Reticularia lycoperdon,False Puffball,Protozoa
2010-07-18,09:19:00.000000000,Yuwaraj Gurjar,2020-08-01T20:15:10.000000,2020-08-01T20:43:20.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/87610525/medium.jpeg,Not Provided,0,0,"Yeoor Hills, Thane West, Thane, Maharashtra, India",19.233765,72.9445802,Greater Bombay,Maharashtra,India,Not provided,Mycetozoa,slime molds,Protozoa
2010-10-24,10:14:00.000000000,Yuwaraj Gurjar,2020-08-01T20:51:37.000000,2023-12-25T07:46:17.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/87617780/medium.jpeg,Not Provided,3,0,"Yeoor Hills, Thane West, Thane, Maharashtra, India",19.233765,72.9445802,Greater Bombay,Maharashtra,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2010-09-12,09:52:00.000000000,Yuwaraj Gurjar,2020-08-02T21:09:37.000000,2020-11-02T18:59:45.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/87819801/medium.jpeg,Not Provided,3,0,"Matheran, Maharashtra, India",18.9886587,73.271179,Raigarh,Maharashtra,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2019-10-01,09:42:00.000000000,Yuwaraj Gurjar,2020-08-06T21:39:00.000000,2024-08-05T18:42:13.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/88559055/medium.jpeg,Not Provided,2,0,"Goa 403410, India",15.3339015,74.2883536,South Goa,Goa,India,Pretzel slime mold,Hemitrichia serpula,Pretzel slime mold,Protozoa
2020-07-18,15:39:45.000000000,Priya AV,2020-08-08T23:43:08.000000,2020-08-08T23:43:17.000000,https://static.inaturalist.org/photos/88910517/medium.jpeg,Not Provided,0,0,"Pullattuvadakkeveli, Cherthala, Kerala, India",9.6682301503,76.3218240067,Alappuzha,Kerala,India,Arcyria obvelata,Arcyria obvelata,Yellow Carnival Candy Slime,Protozoa
2020-07-27,15:57:38.000000000,Bhargav R M,2020-08-13T23:06:58.000000,2020-08-13T23:07:25.000000,https://static.inaturalist.org/photos/89774248/medium.jpeg,I think some type of fungi growing on a wet piece of bamboo,0,0,"Karnataka 561204, India",13.3001202833,77.4172810838,Bangalore Rural,Karnataka,India,Trichiaceae,Trichiaceae,Not provided,Protozoa
2020-08-22,13:56:34.000000000,Priya AV,2020-08-22T22:15:01.000000,2020-08-22T22:24:23.000000,https://static.inaturalist.org/photos/91274942/medium.jpeg,Fungus,0,0,"Pullattuvadakkeveli, Cherthala, Kerala, India",9.6682146162,76.3217874616,Alappuzha,Kerala,India,Not provided,Mycetozoa,slime molds,Protozoa
2020-08-22,13:55:43.000000000,Priya AV,2020-08-23T16:17:41.000000,2020-08-26T07:08:42.000000,https://static.inaturalist.org/photos/91413126/medium.jpeg,Fungus,0,0,"Pullattuvadakkeveli, Cherthala, Kerala, India",9.6682192434,76.3218025491,Alappuzha,Kerala,India,Not provided,Mycetozoa,slime molds,Protozoa
2020-08-26,17:12:40.000000000,Gerin Prince,2020-08-26T17:20:40.000000,2020-08-26T17:21:11.000000,https://static.inaturalist.org/photos/91942629/medium.jpeg,Not Provided,0,0,"Peramangalam, Kerala, India",10.5687252527,76.1692428589,Thrissur,Kerala,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2020-08-31,17:43:33.000000000,ABHISHEK GOVEKAR,2020-08-31T22:44:51.000000,2020-09-01T10:59:42.000000,https://static.inaturalist.org/photos/92832433/medium.jpeg,Not Provided,0,0,"Ghateshwar Nagar, Sonar Vaddo, Khorlim, Mapusa, Goa 403507, India",15.5943855223,73.8028411567,North Goa,Goa,India,Not provided,Mycetozoa,slime molds,Protozoa
2020-09-02,09:38:18.000000000,Sambamo Tungter,2020-09-04T18:39:02.000000,2020-09-04T18:45:53.000000,https://static.inaturalist.org/photos/93403602/medium.jpeg,Not Provided,0,0,"Sikkim 737139, India",27.3550095623,88.4744470194,South Sikkim,Sikkim,India,algae,Stemonitidaceae,Not provided,Protozoa
2020-09-12,08:08:05.000000000,Sriram Ranganathan,2020-09-12T09:16:07.000000,2023-07-08T04:37:00.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/94720441/medium.jpeg,Not Provided,0,0,Sobha Sunscape,12.864314363,77.5212750211,Bangalore,Karnataka,India,Reticularia,Reticularia,Not provided,Protozoa
2020-09-13,08:16:23.000000000,Roshen Ŕ S,2020-09-13T18:50:17.000000,2023-03-23T02:52:22.000000,https://static.inaturalist.org/photos/94992697/medium.jpeg,Not Provided,3,0,"Keerthi Nagar, Kodangavila, Thoppuvila, Vazhuthoor, Neyyattinkara, Kerala 695126, India",8.413886479,77.0821280032,Thiruvananthapuram,Kerala,India,Physaraceae,Physaraceae,Not provided,Protozoa
2020-09-14,17:32:39.000000000,Khushman Kaur,2020-09-14T17:43:17.000000,2020-09-18T18:01:22.000000,https://static.inaturalist.org/photos/95184637/medium.jpeg,Not Provided,0,0,"Bereya, Uttarakhand, India",28.9722690556,79.7517318611,Udham Singh Nagar,Uttaranchal,India,Not provided,Lycogala epidendrum,Wolf's Milk,Protozoa
2020-09-15,15:08:45.000000000,Roshen Ŕ S,2020-09-15T15:22:55.000000,2020-09-15T15:24:03.000000,https://static.inaturalist.org/photos/95349611/medium.jpeg,Not Provided,0,0,"Keerthi Nagar, Kodangavila, Thoppuvila, Vazhuthoor, Neyyattinkara, Kerala 695126, India",8.4138911224,77.0821162686,Thiruvananthapuram,Kerala,India,Physarum,Physarum,Not provided,Protozoa
2019-09-01,12:58:00.000000000,Yuwaraj Gurjar,2020-09-21T14:50:54.000000,2020-09-21T14:50:54.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/96409826/medium.jpeg,Not Provided,0,0,"Abhapur, Gujarat 383460, India",23.9991113,73.2791687,Sabar Kantha,Gujarat,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2011-10-24,11:52:00.000000000,Radha,2020-09-21T19:47:15.000000,2023-07-15T18:00:53.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/96435775/medium.jpg,Not Provided,1,0,"Suralihalla, Agumbe, Karnataka 577411, India",13.518667,75.0905067,Shimoga,Karnataka,India,carnival candy slime mold,Arcyria denudata,carnival candy slime mold,Protozoa
2020-07-31,09:33:27.000000000,Darshak Bhil,2020-09-27T10:23:44.000000,2021-03-12T16:55:25.000000,https://static.inaturalist.org/photos/97450014/medium.jpeg,Not Provided,1,0,Mota Khutavada,21.1927109356,71.6517611593,Bhavnagar,Gujarat,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2020-08-20,11:54:24.000000000,Darshak Bhil,2020-09-27T10:25:05.000000,2020-09-27T10:25:17.000000,https://static.inaturalist.org/photos/97450150/medium.jpeg,Not Provided,0,0,"13' Trilok Bungalows, Govt. Society, opp. Street To M J Collage, Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7591266632,72.1387939453,Bhavnagar,Gujarat,India,Lamproderma,Lamproderma,Not provided,Protozoa
2020-07-24,09:00:29.000000000,Darshak Bhil,2020-09-28T08:00:20.000000,2020-09-28T08:00:46.000000,https://static.inaturalist.org/photos/97673665/medium.jpeg,Not Provided,0,0,"Mota Khutavada, Gujarat, India",21.1898422241,71.6507034302,Bhavnagar,Gujarat,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2020-07-24,09:40:34.000000000,Darshak Bhil,2020-09-28T08:01:10.000000,2020-10-02T20:02:10.000000,https://static.inaturalist.org/photos/97673782/medium.jpeg,Not Provided,1,0,"Mota Khutavada, Gujarat, India",21.1898975372,71.6507110596,Bhavnagar,Gujarat,India,Stemonitis axifera,Stemonitis axifera,Not provided,Protozoa
2020-09-28,13:55:00.000000000,"",2020-09-28T16:42:21.000000,2020-09-28T16:42:21.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/97719391/medium.jpg,"",0,0,"Shivtarai, Chhattisgarh 495116, India",22.3908347,81.8838334,Mungeli,Chhattisgarh,India,False Puffball,Reticularia lycoperdon,False Puffball,Protozoa
2020-09-30,16:33:15.000000000,OnePlanet,2020-09-30T18:27:43.000000,2020-09-30T18:27:57.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/98069175/medium.jpeg,Not Provided,0,0,"Kerala 671314, India",12.2841205555,75.1603299379,Kasaragod,Kerala,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2020-10-01,15:03:18.000000000,Priya AV,2020-10-01T16:46:27.000000,2020-10-01T16:46:38.000000,https://static.inaturalist.org/photos/98217853/medium.jpeg,Not Provided,0,0,"Pullattuvadakkeveli, Cherthala, Kerala, India",9.668234447,76.3217945024,Alappuzha,Kerala,India,Red Raspberry Slime Mold,Tubifera ferruginosa,Red Raspberry Slime Mold,Protozoa
2020-10-04,01:33:21.000000000,Nayana P,2020-10-04T22:52:51.000000,2021-12-11T05:44:59.000000,https://static.inaturalist.org/photos/98738574/medium.jpeg,Not Provided,3,1,Muthiyalam Masjid,12.1237078367,75.2404854074,Kannur,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2020-10-05,14:08:29.000000000,Dr Adil A,2020-10-06T23:37:22.000000,2023-01-23T01:41:51.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/99073080/medium.jpeg,Not Provided,0,0,"Kerala University of Health Sciences, KUHS, Mulankunathukavu, Thangaloor, Kerala 680596, India",10.6100015556,76.1973266389,Thrissur,Kerala,India,Mucilago,Didymium,Not provided,Protozoa
2020-08-10,09:19:12.000000000,Darshak Bhil,2020-10-08T16:35:00.000000,2020-10-08T16:35:43.000000,https://static.inaturalist.org/photos/99314997/medium.jpeg,Not Provided,0,0,"Mota Khutavada, Gujarat, India",21.1900405884,71.651008606,Bhavnagar,Gujarat,India,Enerthenema papillatum,Enerthenema papillatum,Not provided,Protozoa
2020-09-24,10:37:29.000000000,Darshak Bhil,2020-10-08T18:28:08.000000,2020-10-08T18:29:12.000000,https://static.inaturalist.org/photos/99322564/medium.jpeg,Not Provided,0,0,Mota Khutavada,21.1927109356,71.6517611593,Bhavnagar,Gujarat,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2020-07-17,15:17:28.000000000,Darshak Bhil,2020-10-14T07:59:16.000000,2020-10-14T08:00:10.000000,https://static.inaturalist.org/photos/100206417/medium.jpeg,Not Provided,0,0,"Gujarat 364280, India",21.1885929108,71.6223754883,Bhavnagar,Gujarat,India,Tubifera,Tubifera,Not provided,Protozoa
2020-10-03,11:52:08.000000000,,2020-10-16T18:33:06.000000,2020-10-16T18:33:40.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/100513093/medium.jpg,"",0,0,"Rajmalai National Park, Idukki, KL, IN",10.28858667,77.18678333,Idukki,Kerala,India,"",Stemonitis,Chocolate Tube Slimes,Protozoa
2020-10-25,07:43:26.000000000,,2020-10-25T08:14:09.000000,2020-10-25T08:14:18.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/101829145/medium.jpg,Not Provided,0,0,"Haobam Marak Chingtham Leikai, Imphal, Manipur, India",24.775053077,93.924879469,West Imphal,Manipur,India,Physarum,Physarum,Not provided,Protozoa
2020-11-06,12:43:45.000000000,Darshak Bhil,2020-11-08T09:59:52.000000,2020-12-08T01:29:45.000000,https://static.inaturalist.org/photos/103558083/medium.jpeg,Not Provided,1,0,Maharaja Krishnakumarsinhji Bhavnagar University,21.752474978,72.1295896545,Bhavnagar,Gujarat,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2019-12-15,08:50:00.000000000,Debashis Chowdhury,2020-11-16T23:02:50.000000,2022-08-08T23:28:48.000000,https://static.inaturalist.org/photos/104621859/medium.jpg,Not Provided,1,0,"Chintamani Kar Bird Sanctuary, Hogulkuria Rajpur Road, Ramchandrapur, Narendrapur, Kolkata, West Bengal 700103, India",22.4293171,88.4006846,South 24 Parganas,West Bengal,India,slime molds,Mycetozoa,slime molds,Protozoa
2020-11-09,10:49:29.000000000,Harikrishnan S,2020-11-18T20:35:39.000000,2020-11-18T20:36:12.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/104823906/medium.jpeg,Not Provided,0,0,"Kannammoola, Thiruvananthapuram, Kerala, India",8.5034259899,76.9317298383,Thiruvananthapuram,Kerala,India,Cribraria,Cribraria,Not provided,Protozoa
2020-11-21,07:00:50.000000000,,2020-11-26T14:39:38.000000,2020-11-27T09:29:55.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/105666531/medium.jpg,"",1,0,"Cherthala, Alappuzha, KL, IN",9.72177,76.3007583333,Alappuzha,Kerala,India,Arcyria,Arcyria,Not provided,Protozoa
2020-11-04,15:42:42.000000000,Ketan Malanakiya,2020-12-08T19:32:02.000000,2020-12-11T10:22:30.000000,https://static.inaturalist.org/photos/106834076/medium.jpeg,Not Provided,2,0,Department of Life - Sciences,21.7559050334,72.1291987225,Bhavnagar,Gujarat,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2020-12-07,09:49:46.000000000,Darshak Bhil,2020-12-09T13:09:36.000000,2022-05-17T20:29:27.000000,https://static.inaturalist.org/photos/106897380/medium.jpeg,Not Provided,1,0,"Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7560386658,72.1291656494,Bhavnagar,Gujarat,India,slime molds,Echinostelium,Not provided,Protozoa
2020-07-17,15:16:05.000000000,Ketan Malanakiya,2020-12-11T18:08:47.000000,2020-12-11T18:09:05.000000,https://static.inaturalist.org/photos/107064649/medium.jpeg,Not Provided,0,0,"Gujarat 364280, India",21.1886329444,71.6223983611,Bhavnagar,Gujarat,India,Tubifera,Tubifera,Not provided,Protozoa
2020-12-19,09:31:50.000000000,Darshak Bhil,2020-12-27T09:25:19.000000,2020-12-27T09:25:53.000000,https://static.inaturalist.org/photos/108365058/medium.jpeg,Not Provided,0,0,"Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7560253143,72.1291732788,Bhavnagar,Gujarat,India,Enerthenema papillatum,Enerthenema papillatum,Not provided,Protozoa
2020-12-26,10:08:02.000000000,Navaneeth Sini George,2020-12-28T05:42:04.000000,2023-07-08T07:08:51.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/108449482/medium.jpeg,Not Provided,0,0,"Chettiakulam, Kumarakom, Kerala 686563, India",9.5760194444,76.4374305556,Kottayam,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2020-12-23,11:57:37.000000000,Darshak Bhil,2020-12-31T19:38:00.000000,2021-01-16T11:42:11.000000,https://static.inaturalist.org/photos/108800452/medium.jpeg,Not Provided,1,0,"Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7559070587,72.1289978027,Bhavnagar,Gujarat,India,White Carnival Candy Slime Mold,Arcyria cinerea,White Carnival Candy Slime Mold,Protozoa
2020-12-19,09:44:45.000000000,Darshak Bhil,2020-12-31T19:55:54.000000,2021-02-13T11:58:56.000000,https://static.inaturalist.org/photos/108801462/medium.jpeg,Not Provided,1,0,"Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7560157776,72.1291656494,Bhavnagar,Gujarat,India,Paradiacheopsis,Paradiacheopsis,Not provided,Protozoa
2020-12-31,10:47:00.000000000,Abhishek Jamalabad,2021-01-09T18:41:04.000000,2024-08-15T00:11:26.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/109618251/medium.jpg,Not Provided,0,0,"Raigad, Maharashtra, India",18.8913023819,73.1156560249,Raigarh,Maharashtra,India,Pretzel slime mold,Hemitrichia serpula,Pretzel slime mold,Protozoa
2021-01-29,11:16:00.000000000,Prajwal J Ullal,2021-01-29T22:50:59.000000,2021-01-29T22:50:59.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/111430481/medium.jpg,Not Provided,0,0,"Thane West, Thane, Maharashtra, India",19.2329130383,72.9974237231,Greater Bombay,Maharashtra,India,False Puffball,Reticularia lycoperdon,False Puffball,Protozoa
2020-12-13,09:02:31.000000000,Darshak Bhil,2021-02-24T16:25:35.000000,2021-02-28T09:02:17.000000,https://static.inaturalist.org/photos/113864377/medium.jpeg,Not Provided,1,0,"8/H. Shakti society Chitranjan chok Bh. Siddhgiri flat, Vidhyanagar, Bhavnagar, Gujarat 364002, India",21.7589225769,72.1388778687,Bhavnagar,Gujarat,India,Lycogala,Lycogala,Not provided,Protozoa
2021-03-05,20:23:00.000000000,OnePlanet,2021-03-06T13:09:36.000000,2023-10-22T14:40:02.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/114899642/medium.jpeg,Not Provided,0,0,"Kerala 671314, India",12.2841660919,75.1602206379,Kasaragod,Kerala,India,Dog Sick Slime Mould,Didymium spongiosum,Dog Sick Slime Mould,Protozoa
2021-03-28,11:53:00.000000000,Firos AK,2021-03-28T21:27:33.000000,2021-03-28T21:27:33.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/117805290/medium.jpeg,Not Provided,0,0,Doresani Palya Forest Campus,12.894923989,77.5917272999,Bangalore,Karnataka,India,Stemonitis splendens,Stemonitis splendens,chocolate tube slime,Protozoa
2021-01-17,15:40:30.000000000,Niranjan,2021-04-22T10:59:44.000000,2021-04-22T12:07:54.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/122319353/medium.jpeg,Not Provided,0,0,Kodaikanal,10.214717865,77.4854049683,Dindigul,Tamil Nadu,India,Didymium,Didymium,Not provided,Protozoa
